loc_rowid,pl_name,hostname,default_flag,sy_mnum,discoverymethod,disc_year,disc_facility,pl_orbper,pl_rade,pl_masse,pl_eqt,sy_dist
30044,Kepler-65 c,Kepler-65,0,0,Transit,2012,Kepler,5.859938722,2.55,,1236,303.728
30045,Kepler-65 c,Kepler-65,0,0,Transit,2012,Kepler,5.859938722,2.585,,,303.728
30046,Kepler-65 c,Kepler-65,0,0,Transit,2012,Kepler,5.859938722,2.55,,1236,303.728
30047,Kepler-65 c,Kepler-65,0,0,Transit,2012,Kepler,5.85994028,,,,303.728
30048,Kepler-65 c,Kepler-65,0,0,Transit,2012,Kepler,5.859935955,2.56,,1246,303.728
30049,Kepler-65 c,Kepler-65,0,0,Transit,2012,Kepler,5.8599408,2.571,,,303.728
30050,Kepler-65 c,Kepler-65,0,0,Transit,2012,Kepler,5.859697,2.623,5.4,,303.728
30051,Kepler-65 c,Kepler-65,0,0,Transit,2012,Kepler,5.859933,2.36,,1142,303.728
30052,Kepler-65 c,Kepler-65,1,0,Transit,2012,Kepler,5.859944,2.58,,,303.728
30053,Kepler-65 c,Kepler-65,0,0,Transit,2012,Kepler,5.859938722,2.585,,,303.728
30054,Kepler-65 d,Kepler-65,0,0,Transit,2012,Kepler,8.13167,1.587,4.14,,303.728
30055,Kepler-65 d,Kepler-65,0,0,Transit,2012,Kepler,8.131359422,,,,303.728
30056,Kepler-65 d,Kepler-65,0,0,Transit,2012,Kepler,8.13122484,1.78,,,303.728
30057,Kepler-65 d,Kepler-65,1,0,Transit,2012,Kepler,8.13123,1.52,,,303.728
30058,Kepler-65 d,Kepler-65,0,0,Transit,2012,Kepler,8.13121389,,,,303.728
30059,Kepler-65 d,Kepler-65,0,0,Transit,2012,Kepler,,1.607,,,303.728
30060,Kepler-65 d,Kepler-65,0,0,Transit,2012,Kepler,8.13122484,1.76,,1109,303.728
30061,Kepler-65 d,Kepler-65,0,0,Transit,2012,Kepler,8.13119911,,,,303.728
30062,Kepler-65 d,Kepler-65,0,0,Transit,2012,Kepler,8.131,,,,303.728
30063,Kepler-65 d,Kepler-65,0,0,Transit,2012,Kepler,8.13122484,1.78,,,303.728
30064,Kepler-65 d,Kepler-65,0,0,Transit,2012,Kepler,8.131231,1.506,,,303.728
30065,Kepler-65 d,Kepler-65,0,0,Transit,2012,Kepler,8.13122484,1.67,,,303.728
30066,Kepler-65 d,Kepler-65,0,0,Transit,2012,Kepler,8.13122484,1.76,,1109,303.728
30067,Kepler-65 d,Kepler-65,0,0,Transit,2012,Kepler,8.13121389,1.58,,1117,303.728
30068,Kepler-65 d,Kepler-65,0,0,Transit,2012,Kepler,8.131146,1.41,,1028,303.728
30069,Kepler-65 d,Kepler-65,0,0,Transit,2012,Kepler,8.13122484,1.76,,1109,303.728
30070,Kepler-65 e,Kepler-65,1,0,Radial Velocity,2019,W. M. Keck Observatory,258.8,,260,,303.728
30071,Kepler-65 e,Kepler-65,0,0,Radial Velocity,2019,W. M. Keck Observatory,257.895039,,,,303.728
30072,Kepler-650 b,Kepler-650,0,0,Transit,2016,Kepler,3.03214684,,,,884.378
30073,Kepler-650 b,Kepler-650,0,0,Transit,2016,Kepler,3.032154,4.24,,1601,884.378
30074,Kepler-650 b,Kepler-650,0,0,Transit,2016,Kepler,3.032147946,3.62,,1507,884.378
30075,Kepler-650 b,Kepler-650,0,0,Transit,2016,Kepler,3.032147946,,,,884.378
30076,Kepler-650 b,Kepler-650,0,0,Transit,2016,Kepler,3.032145588,3.49,,1641,884.378
30077,Kepler-650 b,Kepler-650,0,0,Transit,2016,Kepler,3.032145588,3.49,,1641,884.378
30078,Kepler-650 b,Kepler-650,1,0,Transit,2016,Kepler,3.032145588,2.96,,,884.378
30079,Kepler-650 b,Kepler-650,0,0,Transit,2016,Kepler,3.032145588,3.49,,1641,884.378
30080,Kepler-651 b,Kepler-651,0,0,Transit,2016,Kepler,,2.252,,,509.408
30081,Kepler-651 b,Kepler-651,0,0,Transit,2016,Kepler,21.3851584,,,,509.408
30082,Kepler-651 b,Kepler-651,0,0,Transit,2016,Kepler,21.38521506,2.303,,,509.408
30083,Kepler-651 b,Kepler-651,0,0,Transit,2016,Kepler,21.3851584,2.17,,574,509.408
30084,Kepler-651 b,Kepler-651,1,0,Transit,2016,Kepler,21.38521506,2.37,,,509.408
30085,Kepler-651 b,Kepler-651,0,0,Transit,2016,Kepler,21.38521506,2.29,,602,509.408
30086,Kepler-651 b,Kepler-651,0,0,Transit,2016,Kepler,21.38521506,2.29,,602,509.408
30087,Kepler-651 b,Kepler-651,0,0,Transit,2016,Kepler,21.3845,2.16,,606,509.408
30088,Kepler-651 b,Kepler-651,0,0,Transit,2016,Kepler,21.38522222,,,,509.408
30089,Kepler-651 b,Kepler-651,0,0,Transit,2016,Kepler,21.38521506,2.29,,602,509.408
30090,Kepler-652 b,Kepler-652,0,0,Transit,2016,Kepler,4.182001885,,,,394.55
30091,Kepler-652 b,Kepler-652,1,0,Transit,2016,Kepler,4.182002531,2.49,,,394.55
30092,Kepler-652 b,Kepler-652,0,0,Transit,2016,Kepler,4.182002531,2.57,,1022,394.55
30093,Kepler-652 b,Kepler-652,0,0,Transit,2016,Kepler,4.182002531,2.403,,,394.55
30094,Kepler-652 b,Kepler-652,0,0,Transit,2016,Kepler,4.18200195,,,,394.55
30095,Kepler-652 b,Kepler-652,0,0,Transit,2016,Kepler,4.1820097,2.58,,1019,394.55
30096,Kepler-652 b,Kepler-652,0,0,Transit,2016,Kepler,4.182002531,2.57,,1022,394.55
30097,Kepler-652 b,Kepler-652,0,0,Transit,2016,Kepler,,2.387,,,394.55
30098,Kepler-652 b,Kepler-652,0,0,Transit,2016,Kepler,4.182002531,2.57,,1022,394.55
30099,Kepler-652 b,Kepler-652,0,0,Transit,2016,Kepler,4.181998367,,,,394.55
30100,Kepler-652 b,Kepler-652,0,0,Transit,2016,Kepler,4.182001885,2.46,,974,394.55
30101,Kepler-653 b,Kepler-653,0,0,Transit,2016,Kepler,14.70748976,1.909,,,595.634
30102,Kepler-653 b,Kepler-653,0,0,Transit,2016,Kepler,14.70748976,1.75,,753,595.634
30103,Kepler-653 b,Kepler-653,0,0,Transit,2016,Kepler,14.70748976,1.75,,753,595.634
30104,Kepler-653 b,Kepler-653,0,0,Transit,2016,Kepler,14.70749512,2.04,,819,595.634
30105,Kepler-653 b,Kepler-653,1,0,Transit,2016,Kepler,14.70748976,1.95,,,595.634
30106,Kepler-653 b,Kepler-653,0,0,Transit,2016,Kepler,14.70752575,,,,595.634
30107,Kepler-653 b,Kepler-653,0,0,Transit,2016,Kepler,14.707512,1.74,,748,595.634
30108,Kepler-653 b,Kepler-653,0,0,Transit,2016,Kepler,14.70749512,,,,595.634
30109,Kepler-653 b,Kepler-653,0,0,Transit,2016,Kepler,14.70754468,,,,595.634
30110,Kepler-653 b,Kepler-653,0,0,Transit,2016,Kepler,14.70748976,1.75,,753,595.634
30111,Kepler-653 b,Kepler-653,0,0,Transit,2016,Kepler,,1.924,,,595.634
30112,Kepler-653 c,Kepler-653,0,0,Transit,2016,Kepler,,0.768,,,595.634
30113,Kepler-653 c,Kepler-653,0,0,Transit,2016,Kepler,0.900376476,0.7,,1912,595.634
30114,Kepler-653 c,Kepler-653,0,0,Transit,2016,Kepler,0.900375925,0.82,,2078,595.634
30115,Kepler-653 c,Kepler-653,0,0,Transit,2016,Kepler,0.90037702,,,,595.634
30116,Kepler-653 c,Kepler-653,0,0,Transit,2016,Kepler,0.900376476,0.7,,1912,595.634
30117,Kepler-653 c,Kepler-653,0,0,Transit,2016,Kepler,0.900376476,0.758,,,595.634
30118,Kepler-653 c,Kepler-653,0,0,Transit,2016,Kepler,3.601506,0.95,,1201,595.634
30119,Kepler-653 c,Kepler-653,0,0,Transit,2016,Kepler,0.900376476,0.7,,1912,595.634
30120,Kepler-653 c,Kepler-653,0,0,Transit,2016,Kepler,0.900375925,,,,595.634
30121,Kepler-653 c,Kepler-653,1,0,Transit,2016,Kepler,0.900376476,0.78,,,595.634
30122,Kepler-654 b,Kepler-654,1,0,Transit,2016,Kepler,13.72465129,2.07,,,974.124
30123,Kepler-654 b,Kepler-654,0,0,Transit,2016,Kepler,13.72465129,3.04,,996,974.124
30124,Kepler-654 b,Kepler-654,0,0,Transit,2016,Kepler,13.72465129,2.961,,,974.124
30125,Kepler-654 b,Kepler-654,0,0,Transit,2016,Kepler,13.7248232,,,,974.124
30126,Kepler-654 b,Kepler-654,0,0,Transit,2016,Kepler,13.72465129,3.04,,996,974.124
30127,Kepler-654 b,Kepler-654,0,0,Transit,2016,Kepler,13.72453369,,,,974.124
30128,Kepler-654 b,Kepler-654,0,0,Transit,2016,Kepler,13.72465129,3.04,,996,974.124
30129,Kepler-654 b,Kepler-654,0,0,Transit,2016,Kepler,13.72462702,2.13,,831,974.124
30130,Kepler-654 b,Kepler-654,0,0,Transit,2016,Kepler,,3.002,,,974.124
30131,Kepler-654 b,Kepler-654,0,0,Transit,2016,Kepler,13.72462702,,,,974.124
30132,Kepler-654 b,Kepler-654,0,0,Transit,2016,Kepler,13.72446,2.76,,974,974.124
30133,Kepler-655 b,Kepler-655,0,0,Transit,2016,Kepler,46.4063358,2.48,,574,752.562
30134,Kepler-655 b,Kepler-655,0,0,Transit,2016,Kepler,46.40626,2.66,,588,752.562
30135,Kepler-655 b,Kepler-655,0,0,Transit,2016,Kepler,46.40647642,,,,752.562
30136,Kepler-655 b,Kepler-655,0,0,Transit,2016,Kepler,46.40629893,,,,752.562
30137,Kepler-655 b,Kepler-655,0,0,Transit,2016,Kepler,46.4073,2.64,,556,752.562
30138,Kepler-655 b,Kepler-655,0,0,Transit,2016,Kepler,46.4063358,2.48,,574,752.562
30139,Kepler-655 b,Kepler-655,1,0,Transit,2016,Kepler,46.4063358,2.71,,,752.562
30140,Kepler-655 b,Kepler-655,0,0,Transit,2016,Kepler,46.4063358,2.48,,574,752.562
30141,Kepler-655 b,Kepler-655,0,0,Transit,2016,Kepler,,2.626,,,752.562
30142,Kepler-655 b,Kepler-655,0,0,Transit,2016,Kepler,46.4063358,2.61,,,752.562
30143,Kepler-655 b,Kepler-655,0,0,Transit,2016,Kepler,46.40626,,,,752.562
30144,Kepler-656 b,Kepler-656,0,0,Transit,2016,Kepler,1.260258822,,,,890.352
30145,Kepler-656 b,Kepler-656,1,0,Transit,2016,Kepler,1.260259094,3.12,,,890.352
30146,Kepler-656 b,Kepler-656,0,0,Transit,2016,Kepler,1.260259094,3.232,,,890.352
30147,Kepler-656 b,Kepler-656,0,0,Transit,2016,Kepler,1.260259094,3.69,,1570,890.352
30148,Kepler-656 b,Kepler-656,0,0,Transit,2016,Kepler,1.260258822,3.57,,1569,890.352
30149,Kepler-656 b,Kepler-656,0,0,Transit,2016,Kepler,1.260259094,3.69,,1570,890.352
30150,Kepler-656 b,Kepler-656,0,0,Transit,2016,Kepler,1.26025918,,,,890.352
30151,Kepler-656 b,Kepler-656,0,0,Transit,2016,Kepler,1.260259094,3.69,,1570,890.352
30152,Kepler-656 b,Kepler-656,0,0,Transit,2016,Kepler,1.2602548,2.6,,1408,890.352
30153,Kepler-656 b,Kepler-656,0,0,Transit,2016,Kepler,,3.191,,,890.352
30154,Kepler-656 b,Kepler-656,0,0,Transit,2016,Kepler,1.260258781,,,,890.352
30155,Kepler-656 c,Kepler-656,0,0,Transit,2023,Kepler,5.25448795,1.31,,977,890.352
30156,Kepler-656 c,Kepler-656,0,0,Transit,2023,Kepler,5.25448795,1.31,,977,890.352
30157,Kepler-656 c,Kepler-656,0,0,Transit,2023,Kepler,5.254582,1.03,,883,890.352
30158,Kepler-656 c,Kepler-656,1,0,Transit,2023,Kepler,5.25449393,1.41,,975,890.352
30159,Kepler-656 c,Kepler-656,0,0,Transit,2023,Kepler,5.25449393,,,,890.352
30160,Kepler-656 c,Kepler-656,0,0,Transit,2023,Kepler,5.254559994,1.52499998,,,890.352
30161,Kepler-656 c,Kepler-656,0,0,Transit,2023,Kepler,5.25448795,1.144,,,890.352
30162,Kepler-656 c,Kepler-656,0,0,Transit,2023,Kepler,5.25448795,1.31,,977,890.352
30163,Kepler-657 b,Kepler-657,0,0,Transit,2016,Kepler,24.5434566,3.08,,616,1691.88
30164,Kepler-657 b,Kepler-657,0,0,Transit,2016,Kepler,24.5434566,,,,1691.88
30165,Kepler-657 b,Kepler-657,0,0,Transit,2016,Kepler,24.54350418,3.17,,616,1691.88
30166,Kepler-657 b,Kepler-657,1,0,Transit,2016,Kepler,24.54350418,3.52,,,1691.88
30167,Kepler-657 b,Kepler-657,0,0,Transit,2016,Kepler,24.54350418,3.17,,616,1691.88
30168,Kepler-657 b,Kepler-657,0,0,Transit,2016,Kepler,24.54371315,,,,1691.88
30169,Kepler-657 b,Kepler-657,0,0,Transit,2016,Kepler,24.54350418,4.558,,,1691.88
30170,Kepler-657 b,Kepler-657,0,0,Transit,2016,Kepler,24.54350418,3.17,,616,1691.88
30171,Kepler-657 b,Kepler-657,0,0,Transit,2016,Kepler,24.54350851,,,,1691.88
30172,Kepler-657 b,Kepler-657,0,0,Transit,2016,Kepler,24.54362,3.4,,618,1691.88
30173,Kepler-658 b,Kepler-658,0,0,Transit,2016,Kepler,1.2870749,1.48,,975,388.384
30174,Kepler-658 b,Kepler-658,0,0,Transit,2016,Kepler,1.28707827,,,,388.384
30175,Kepler-658 b,Kepler-658,0,0,Transit,2016,Kepler,1.287077744,,,,388.384
30176,Kepler-658 b,Kepler-658,0,0,Transit,2016,Kepler,1.287076693,,,,388.384
30177,Kepler-658 b,Kepler-658,0,0,Transit,2016,Kepler,1.287076762,1.42,,860,388.384
30178,Kepler-658 b,Kepler-658,1,0,Transit,2016,Kepler,1.287076762,1.63,,,388.384
30179,Kepler-658 b,Kepler-658,0,0,Transit,2016,Kepler,1.287076693,1.39,,871,388.384
30180,Kepler-658 b,Kepler-658,0,0,Transit,2016,Kepler,1.287076762,1.42,,860,388.384
30181,Kepler-658 b,Kepler-658,0,0,Transit,2016,Kepler,,1.784,,,388.384
30182,Kepler-658 b,Kepler-658,0,0,Transit,2016,Kepler,1.287076762,1.42,,860,388.384
30183,Kepler-659 b,Kepler-659,0,0,Transit,2016,Kepler,17.671796,2.33,,516,722.64
30184,Kepler-659 b,Kepler-659,0,0,Transit,2016,Kepler,17.6717714,,,,722.64
30185,Kepler-659 b,Kepler-659,1,0,Transit,2016,Kepler,17.671796,2.5,,,722.64
30186,Kepler-659 b,Kepler-659,0,0,Transit,2016,Kepler,17.671796,2.33,,516,722.64
30187,Kepler-659 b,Kepler-659,0,0,Transit,2016,Kepler,,2.783,,,722.64
30188,Kepler-659 b,Kepler-659,0,0,Transit,2016,Kepler,17.67179818,,,,722.64
30189,Kepler-659 b,Kepler-659,0,0,Transit,2016,Kepler,17.6717714,2.44,,513,722.64
30190,Kepler-659 b,Kepler-659,0,0,Transit,2016,Kepler,17.67168,2.21,,509,722.64
30191,Kepler-659 b,Kepler-659,0,0,Transit,2016,Kepler,17.671796,2.33,,516,722.64
30192,Kepler-659 b,Kepler-659,0,0,Transit,2016,Kepler,17.67178716,,,,722.64
30193,Kepler-66 b,Kepler-66,1,0,Transit,2013,Kepler,17.815815,2.8,,,1202.96
30194,Kepler-66 b,Kepler-66,0,0,Transit,2013,Kepler,17.81594735,,,,1202.96
30195,Kepler-66 b,Kepler-66,0,0,Transit,2013,Kepler,17.81595067,2.81,,699,1202.96
30196,Kepler-66 b,Kepler-66,0,0,Transit,2013,Kepler,17.81595067,2.93,,,1202.96
30197,Kepler-66 b,Kepler-66,0,0,Transit,2013,Kepler,17.81563,2.94,,688,1202.96
30198,Kepler-66 b,Kepler-66,0,0,Transit,2013,Kepler,,3.492,,,1202.96
30199,Kepler-66 b,Kepler-66,0,0,Transit,2013,Kepler,17.81595067,2.81,,699,1202.96
30200,Kepler-66 b,Kepler-66,0,0,Transit,2013,Kepler,17.81595067,2.81,,699,1202.96
30201,Kepler-66 b,Kepler-66,0,0,Transit,2013,Kepler,17.8159689,,,,1202.96
30202,Kepler-66 b,Kepler-66,0,0,Transit,2013,Kepler,17.81594498,,,,1202.96
30203,Kepler-66 b,Kepler-66,0,0,Transit,2013,Kepler,17.81595067,3.065,,,1202.96
30204,Kepler-66 b,Kepler-66,0,0,Transit,2013,Kepler,17.8159689,3.12,,699,1202.96
30205,Kepler-660 b,Kepler-660,0,0,Transit,2016,Kepler,9.27358173,,,,568.431
30206,Kepler-660 b,Kepler-660,0,0,Transit,2016,Kepler,,2.544,,,568.431
30207,Kepler-660 b,Kepler-660,0,0,Transit,2016,Kepler,9.27358194,2.52,,649,568.431
30208,Kepler-660 b,Kepler-660,0,0,Transit,2016,Kepler,9.27358194,2.52,,649,568.431
30209,Kepler-660 b,Kepler-660,0,0,Transit,2016,Kepler,9.27356964,,,,568.431
30210,Kepler-660 b,Kepler-660,1,0,Transit,2016,Kepler,9.27358194,2.57,,,568.431
30211,Kepler-660 b,Kepler-660,0,0,Transit,2016,Kepler,9.273827,2.64,,643,568.431
30212,Kepler-660 b,Kepler-660,0,0,Transit,2016,Kepler,9.27358173,2.47,,649,568.431
30213,Kepler-660 b,Kepler-660,0,0,Transit,2016,Kepler,9.27358194,2.52,,649,568.431
30214,Kepler-661 b,Kepler-661,0,0,Transit,2016,Kepler,6.029272,3.2,,648,534.788
30215,Kepler-661 b,Kepler-661,0,0,Transit,2016,Kepler,6.029298338,,,,534.788
30216,Kepler-661 b,Kepler-661,0,0,Transit,2016,Kepler,,2.708,,,534.788
30217,Kepler-661 b,Kepler-661,0,0,Transit,2016,Kepler,6.02930329,,,,534.788
30218,Kepler-661 b,Kepler-661,0,0,Transit,2016,Kepler,6.02929566,,,,534.788
30219,Kepler-661 b,Kepler-661,0,0,Transit,2016,Kepler,6.029301321,3.14,,685,534.788
30220,Kepler-661 b,Kepler-661,0,0,Transit,2016,Kepler,6.029301321,3.14,,685,534.788
30221,Kepler-661 b,Kepler-661,1,0,Transit,2016,Kepler,6.029301321,3.07,,,534.788
30222,Kepler-661 b,Kepler-661,0,0,Transit,2016,Kepler,6.02930329,2.85,,678,534.788
30223,Kepler-661 b,Kepler-661,0,0,Transit,2016,Kepler,6.029301321,3.14,,685,534.788
30224,Kepler-662 b,Kepler-662,0,0,Transit,2016,Kepler,,3.348,,,815.637
30225,Kepler-662 b,Kepler-662,0,0,Transit,2016,Kepler,21.67699193,,,,815.637
30226,Kepler-662 b,Kepler-662,0,0,Transit,2016,Kepler,21.67697486,1.54,,430,815.637
30227,Kepler-662 b,Kepler-662,0,0,Transit,2016,Kepler,21.67697486,1.54,,430,815.637
30228,Kepler-662 b,Kepler-662,0,0,Transit,2016,Kepler,21.67697486,1.54,,430,815.637
30229,Kepler-662 b,Kepler-662,0,0,Transit,2016,Kepler,21.67699193,2.95,,530,815.637
30230,Kepler-662 b,Kepler-662,0,0,Transit,2016,Kepler,21.67682054,,,,815.637
30231,Kepler-662 b,Kepler-662,0,0,Transit,2016,Kepler,21.6769,2.5,,486,815.637
30232,Kepler-662 b,Kepler-662,1,0,Transit,2016,Kepler,21.67697486,2.18,,,815.637
30233,Kepler-662 b,Kepler-662,0,0,Transit,2016,Kepler,21.67711846,,,,815.637
30234,Kepler-663 b,Kepler-663,0,0,Transit,2016,Kepler,4.996797343,,,,1063.09
30235,Kepler-663 b,Kepler-663,0,0,Transit,2016,Kepler,4.99677968,2.78,,917,1063.09
30236,Kepler-663 b,Kepler-663,0,0,Transit,2016,Kepler,4.99679436,,,,1063.09
30237,Kepler-663 b,Kepler-663,0,0,Transit,2016,Kepler,4.99678284,2.7,,917,1063.09
30238,Kepler-663 b,Kepler-663,0,0,Transit,2016,Kepler,4.996777,2.4,,893,1063.09
30239,Kepler-663 b,Kepler-663,0,0,Transit,2016,Kepler,,2.777,,,1063.09
30240,Kepler-663 b,Kepler-663,0,0,Transit,2016,Kepler,4.99678284,2.7,,917,1063.09
30241,Kepler-663 b,Kepler-663,1,0,Transit,2016,Kepler,4.99678284,2.6,,,1063.09
30242,Kepler-663 b,Kepler-663,0,0,Transit,2016,Kepler,4.99678284,2.7,,917,1063.09
30243,Kepler-663 b,Kepler-663,0,0,Transit,2016,Kepler,4.99677968,,,,1063.09
30244,Kepler-664 b,Kepler-664,0,0,Transit,2016,Kepler,2.525591777,2.75,,1406,1210.12
30245,Kepler-664 b,Kepler-664,1,0,Transit,2016,Kepler,2.525593315,2.66,,,1210.12
30246,Kepler-664 b,Kepler-664,0,0,Transit,2016,Kepler,2.52560111,,,,1210.12
30247,Kepler-664 b,Kepler-664,0,0,Transit,2016,Kepler,2.525593315,2.71,,1407,1210.12
30248,Kepler-664 b,Kepler-664,0,0,Transit,2016,Kepler,,2.308,,,1210.12
30249,Kepler-664 b,Kepler-664,0,0,Transit,2016,Kepler,2.525591777,,,,1210.12
30250,Kepler-664 b,Kepler-664,0,0,Transit,2016,Kepler,2.525588688,,,,1210.12
30251,Kepler-664 b,Kepler-664,0,0,Transit,2016,Kepler,2.525593315,2.71,,1407,1210.12
30252,Kepler-664 b,Kepler-664,0,0,Transit,2016,Kepler,2.525612,2.8,,1382,1210.12
30253,Kepler-664 b,Kepler-664,0,0,Transit,2016,Kepler,2.525593315,2.71,,1407,1210.12
30254,Kepler-665 b,Kepler-665,0,0,Transit,2016,Kepler,16.01308419,,,,612.838
30255,Kepler-665 b,Kepler-665,0,0,Transit,2016,Kepler,16.01304736,,,,612.838
30256,Kepler-665 b,Kepler-665,0,0,Transit,2016,Kepler,16.01310205,2.86,,593,612.838
30257,Kepler-665 b,Kepler-665,0,0,Transit,2016,Kepler,16.01310205,2.86,,593,612.838
30258,Kepler-665 b,Kepler-665,1,0,Transit,2016,Kepler,16.01310205,2.6,,,612.838
30259,Kepler-665 b,Kepler-665,0,0,Transit,2016,Kepler,16.01313877,,,,612.838
30260,Kepler-665 b,Kepler-665,0,0,Transit,2016,Kepler,,2.604,,,612.838
30261,Kepler-665 b,Kepler-665,0,0,Transit,2016,Kepler,16.01285,2.7,,553,612.838
30262,Kepler-665 b,Kepler-665,0,0,Transit,2016,Kepler,16.01308419,3.1,,593,612.838
30263,Kepler-665 b,Kepler-665,0,0,Transit,2016,Kepler,16.01310205,2.86,,593,612.838
30264,Kepler-666 b,Kepler-666,0,0,Transit,2016,Kepler,4.49876511,2.1,,1133,1508.71
30265,Kepler-666 b,Kepler-666,0,0,Transit,2016,Kepler,4.49876511,,,,1508.71
30266,Kepler-666 b,Kepler-666,0,0,Transit,2016,Kepler,4.49884,2.5,,1126,1508.71
30267,Kepler-666 b,Kepler-666,0,0,Transit,2016,Kepler,4.49878622,,,,1508.71
30268,Kepler-666 b,Kepler-666,0,0,Transit,2016,Kepler,,2.545,,,1508.71
30269,Kepler-666 b,Kepler-666,0,0,Transit,2016,Kepler,4.49876092,2.21,,1133,1508.71
30270,Kepler-666 b,Kepler-666,0,0,Transit,2016,Kepler,4.49876092,2.21,,1133,1508.71
30271,Kepler-666 b,Kepler-666,0,0,Transit,2016,Kepler,4.498722121,,,,1508.71
30272,Kepler-666 b,Kepler-666,1,0,Transit,2016,Kepler,4.49876092,2.4,,,1508.71
30273,Kepler-666 b,Kepler-666,0,0,Transit,2016,Kepler,4.49876092,2.21,,1133,1508.71
30274,Kepler-667 b,Kepler-667,0,0,Transit,2016,Kepler,41.43962808,5.73,,516,2302.45
30275,Kepler-667 b,Kepler-667,0,0,Transit,2016,Kepler,41.43958662,5.5,,516,2302.45
30276,Kepler-667 b,Kepler-667,0,0,Transit,2016,Kepler,41.44005309,,,,2302.45
30277,Kepler-667 b,Kepler-667,1,0,Transit,2016,Kepler,41.43962808,4.73,,,2302.45
30278,Kepler-667 b,Kepler-667,0,0,Transit,2016,Kepler,41.43962808,5.73,,516,2302.45
30279,Kepler-667 b,Kepler-667,0,0,Transit,2016,Kepler,41.43962808,5.73,,516,2302.45
30280,Kepler-667 b,Kepler-667,0,0,Transit,2016,Kepler,41.43958662,,,,2302.45
30281,Kepler-667 b,Kepler-667,0,0,Transit,2016,Kepler,,11.406,,,2302.45
30282,Kepler-667 b,Kepler-667,0,0,Transit,2016,Kepler,41.43957912,,,,2302.45
30283,Kepler-667 b,Kepler-667,0,0,Transit,2016,Kepler,41.43954,4.7,,474,2302.45
30284,Kepler-668 b,Kepler-668,0,0,Transit,2016,Kepler,8.353917,2.8,,799,784.618
30285,Kepler-668 b,Kepler-668,0,0,Transit,2016,Kepler,8.35388645,,,,784.618
30286,Kepler-668 b,Kepler-668,0,0,Transit,2016,Kepler,8.353932345,,,,784.618
30287,Kepler-668 b,Kepler-668,1,0,Transit,2016,Kepler,8.35390639,2.7,,,784.618
30288,Kepler-668 b,Kepler-668,0,0,Transit,2016,Kepler,8.35390639,2.54,,789,784.618
30289,Kepler-668 b,Kepler-668,0,0,Transit,2016,Kepler,8.35390639,2.54,,789,784.618
30290,Kepler-668 b,Kepler-668,0,0,Transit,2016,Kepler,,2.31,,,784.618
30291,Kepler-668 b,Kepler-668,0,0,Transit,2016,Kepler,8.35390639,2.54,,789,784.618
30292,Kepler-668 b,Kepler-668,0,0,Transit,2016,Kepler,8.35389523,,,,784.618
30293,Kepler-668 b,Kepler-668,0,0,Transit,2016,Kepler,8.35389523,2.52,,790,784.618
30294,Kepler-669 b,Kepler-669,1,0,Transit,2016,Kepler,4.125546869,4.83,,,2063.41
30295,Kepler-669 b,Kepler-669,0,0,Transit,2016,Kepler,4.125544081,,,,2063.41
30296,Kepler-669 b,Kepler-669,0,0,Transit,2016,Kepler,4.125546869,4.46,,1244,2063.41
30297,Kepler-669 b,Kepler-669,0,0,Transit,2016,Kepler,4.125543472,4.43,,1243,2063.41
30298,Kepler-669 b,Kepler-669,0,0,Transit,2016,Kepler,4.125543472,,,,2063.41
30299,Kepler-669 b,Kepler-669,0,0,Transit,2016,Kepler,4.125546869,4.46,,1244,2063.41
30300,Kepler-669 b,Kepler-669,0,0,Transit,2016,Kepler,4.125573,4,,1186,2063.41
30301,Kepler-669 b,Kepler-669,0,0,Transit,2016,Kepler,4.125546,,,,2063.41
30302,Kepler-669 b,Kepler-669,0,0,Transit,2016,Kepler,4.125546869,4.46,,1244,2063.41
30303,Kepler-669 b,Kepler-669,0,0,Transit,2016,Kepler,,5.345,,,2063.41
30304,Kepler-67 b,Kepler-67,0,0,Transit,2013,Kepler,15.72589061,2.83,,,1131.19
30305,Kepler-67 b,Kepler-67,0,0,Transit,2013,Kepler,15.72585941,2.69,,602,1131.19
30306,Kepler-67 b,Kepler-67,0,0,Transit,2013,Kepler,15.72589061,2.81,,599,1131.19
30307,Kepler-67 b,Kepler-67,0,0,Transit,2013,Kepler,15.72589061,2.81,,599,1131.19
30308,Kepler-67 b,Kepler-67,0,0,Transit,2013,Kepler,15.72589064,,,,1131.19
30309,Kepler-67 b,Kepler-67,1,0,Transit,2013,Kepler,15.7259,2.94,,,1131.19
30310,Kepler-67 b,Kepler-67,0,0,Transit,2013,Kepler,15.72591537,,,,1131.19
30311,Kepler-67 b,Kepler-67,0,0,Transit,2013,Kepler,15.72589061,2.97,,,1131.19
30312,Kepler-67 b,Kepler-67,0,0,Transit,2013,Kepler,15.72589061,2.81,,599,1131.19
30313,Kepler-67 b,Kepler-67,0,0,Transit,2013,Kepler,,2.92,,,1131.19
30314,Kepler-67 b,Kepler-67,0,0,Transit,2013,Kepler,15.72585941,,,,1131.19
30315,Kepler-67 b,Kepler-67,0,0,Transit,2013,Kepler,15.72584,3.8,,648,1131.19
30316,Kepler-670 b,Kepler-670,0,0,Transit,2016,Kepler,2.816504904,12.21,,1219,939.744
30317,Kepler-670 b,Kepler-670,0,0,Transit,2016,Kepler,2.816497877,14.4894174,,1229.13,939.744
